Date,Price,Open,High,Low,Vol.,Change %
21/06/2013,5667.65,5639.9,5686.15,5616.85,182.41B,0.21%
20/06/2013,5655.9,5754.15,5755,5645.65,198.40B,-2.86%
19/06/2013,5822.25,5805.75,5828.4,5777.9,115.54B,0.15%
18/06/2013,5813.6,5841.9,5863.4,5804.3,117.54B,-0.62%
17/06/2013,5850.05,5820.4,5854.9,5770.25,107.16B,0.72%
14/06/2013,5808.4,5748.95,5819.4,5739.4,124.41B,1.92%
13/06/2013,5699.1,5709.35,5729.85,5683.1,142.04B,-1.06%
12/06/2013,5760.2,5771.75,5792.9,5738.6,140.39B,-0.49%
11/06/2013,5788.8,5848.75,5868.05,5780.35,180.90B,-1.52%
10/06/2013,5878,5907.9,5931.65,5857.4,100.13B,-0.05%
7/06/2013,5881,5900.05,5972.7,5871.3,118.35B,-0.68%
6/06/2013,5921.4,5895,5956.55,5869.5,114.18B,-0.04%
5/06/2013,5923.85,5908.3,5935.2,5883.7,110.22B,0.07%
4/06/2013,5919.45,5941.1,5981.6,5910.25,114.45B,-0.33%
3/06/2013,5939.3,5997.35,6011,5916.35,112.12B,-0.78%
31/05/2013,5985.95,6098.7,6106.25,5975.55,175.31B,-2.26%
30/05/2013,6124.05,6072.15,6133.75,6072.15,194.09B,0.32%
29/05/2013,6104.3,6120.45,6125.05,6069.8,120.21B,-0.11%
28/05/2013,6111.25,6086.35,6127.65,6055.4,139.67B,0.46%
27/05/2013,6083.15,5989.4,6099.9,5975.55,115.11B,1.66%
24/05/2013,5983.55,6010.7,6015.3,5936.8,161.62B,0.28%
23/05/2013,5967.05,6050.4,6081.45,5955.7,198.93B,-2.09%
22/05/2013,6094.5,6127.05,6147.6,6074.45,133.76B,-0.32%
21/05/2013,6114.1,6152.35,6180.25,6102.35,130.59B,-0.70%
20/05/2013,6156.9,6198,6229.45,6146.05,122.25B,-0.49%
17/05/2013,6187.3,6172.95,6199.95,6146.15,147.28B,0.28%
16/05/2013,6169.9,6128.25,6187.3,6128.25,158.64B,0.38%
15/05/2013,6146.75,6018.85,6157.1,6018.85,153.89B,2.52%
14/05/2013,5995.4,5989.7,6026.2,5970.05,119.27B,0.25%
13/05/2013,5980.45,6098.2,6104.95,5972.9,107.95B,-2.08%
11/05/2013,6107.25,6088.2,6114.55,6084.15,7.99B,0.21%
10/05/2013,6094.75,6046.25,6105.3,6045.6,111.35B,0.74%
9/05/2013,6050.15,6078.35,6084.7,6040.45,110.00B,-0.32%
8/05/2013,6069.3,6064.15,6083.55,6024.95,122.28B,0.43%
7/05/2013,6043.55,5983.45,6050.5,5982.95,136.37B,1.21%
6/05/2013,5971.05,5944.9,5976.5,5928.45,110.17B,0.46%
3/05/2013,5944,5993.5,6000.3,5930.15,145.75B,-0.92%
2/05/2013,5999.35,5911.4,6019.45,5910.95,162.38B,1.17%
30/04/2013,5930.2,5932.6,5962.3,5867.8,153.19B,0.44%
29/04/2013,5904.1,5877.6,5918.65,5868.8,118.88B,0.56%
26/04/2013,5871.45,5899.75,5907.05,5860.5,141.31B,-0.76%
25/04/2013,5916.3,5856.1,5924.6,5853.3,199.60B,1.36%
23/04/2013,5836.9,5843.1,5844.3,5791.55,132.22B,0.04%
22/04/2013,5834.4,5789.85,5844.85,5789.8,135.10B,0.89%
18/04/2013,5783.1,5682.7,5794.35,5681.85,149.88B,1.66%
17/04/2013,5688.7,5708.65,5732.15,5669,154.57B,0.00%
16/04/2013,5688.95,5562.45,5699.25,5555.85,142.68B,2.16%
15/04/2013,5568.4,5508.5,5592.85,5500.3,142.92B,0.72%
12/04/2013,5528.55,5520.7,5544.5,5494.9,127.32B,-1.17%
11/04/2013,5594,5601.65,5610.65,5542.85,146.83B,0.64%
10/04/2013,5558.7,5536.25,5569.25,5477.2,128.56B,1.16%
9/04/2013,5495.1,5568.75,5603.05,5487,138.18B,-0.86%
8/04/2013,5542.95,5550.5,5569.2,5537.05,97.02B,-0.19%
5/04/2013,5553.25,5568.1,5577.3,5534.7,137.46B,-0.39%
4/04/2013,5574.75,5640.65,5644.45,5565.65,134.59B,-1.73%
3/04/2013,5672.9,5740.2,5744.95,5650.1,140.71B,-1.31%
2/04/2013,5748.1,5701.7,5754.6,5687.15,106.42B,0.77%
1/04/2013,5704.4,5697.35,5720.95,5675.9,97.78B,0.38%
28/03/2013,5682.55,5647.75,5692.95,5604.85,209.66B,0.73%
26/03/2013,5641.6,5613.75,5655.3,5612.05,126.50B,0.14%
25/03/2013,5633.85,5707.3,5718.4,5624.4,150.39B,-0.31%
22/03/2013,5651.35,5659.8,5691.45,5631.8,165.29B,-0.13%
21/03/2013,5658.75,5705.9,5757.75,5647.95,179.18B,-0.63%
20/03/2013,5694.4,5740.55,5745.3,5682.3,187.62B,-0.90%
19/03/2013,5745.95,5859.5,5863.6,5724.3,182.31B,-1.53%
18/03/2013,5835.25,5816.75,5850.2,5814.35,102.66B,-0.64%
15/03/2013,5872.6,5914.9,5945.65,5861,152.16B,-0.62%
14/03/2013,5908.95,5845.95,5920.15,5791.75,149.01B,0.99%
13/03/2013,5851.2,5884.8,5893.85,5842.25,116.71B,-1.06%
12/03/2013,5914.1,5944.6,5952,5893.65,115.94B,-0.48%
11/03/2013,5942.35,5946.1,5971.2,5930.35,125.38B,-0.06%
8/03/2013,5945.7,5883.65,5952.85,5883,150.78B,1.41%
7/03/2013,5863.3,5801.3,5878,5801.3,134.68B,0.77%
6/03/2013,5818.6,5816.4,5828.7,5795.05,156.90B,0.59%
5/03/2013,5784.25,5722.45,5790.1,5722.4,154.41B,1.50%
4/03/2013,5698.5,5704.7,5712,5663.6,144.89B,-0.37%
1/03/2013,5719.7,5702.45,5739.45,5679.9,174.52B,0.47%
28/02/2013,5693.05,5834.35,5849.9,5671.9,334.85B,-1.79%
27/02/2013,5796.9,5784.9,5818.2,5749.7,175.17B,0.62%
26/02/2013,5761.35,5838.3,5838.85,5748.6,157.36B,-1.60%
25/02/2013,5854.75,5870.55,5878.4,5825,125.13B,0.08%
22/02/2013,5850.3,5837.95,5873.8,5835.8,157.05B,-0.03%
21/02/2013,5852.25,5909.65,5921.15,5844.4,159.40B,-1.53%
20/02/2013,5943.05,5966.3,5971,5937.55,135.35B,0.06%
19/02/2013,5939.7,5900.2,5947.55,5883.15,100.99B,0.70%
18/02/2013,5898.2,5888.65,5911,5878.45,114.28B,0.18%
15/02/2013,5887.4,5869.95,5899.95,5853.9,125.09B,-0.16%
14/02/2013,5896.95,5933.2,5940.2,5884.55,143.83B,-0.61%
13/02/2013,5932.95,5943.15,5969.5,5922.95,142.64B,0.18%
12/02/2013,5922.5,5894.35,5927.65,5886.45,142.85B,0.42%
11/02/2013,5897.85,5920.05,5924.15,5879.1,121.96B,-0.10%
8/02/2013,5903.5,5929.1,5953.7,5883.65,192.61B,-0.59%
7/02/2013,5938.8,5936.45,5978.5,5927.6,157.65B,-0.34%
6/02/2013,5959.2,5988.05,5990.9,5953.15,157.82B,0.04%
5/02/2013,5956.9,5948.2,5970.35,5946.9,136.23B,-0.51%
4/02/2013,5987.25,6025.2,6038.5,5981.25,141.74B,-0.19%
1/02/2013,5998.9,6040.95,6052.95,5983.2,159.27B,-0.59%
31/01/2013,6034.75,6045.65,6058.05,6025.15,168.52B,-0.35%
30/01/2013,6055.75,6065,6071.95,6044.15,124.22B,0.10%
29/01/2013,6049.9,6064.7,6111.8,6042.45,157.55B,-0.41%
28/01/2013,6074.8,6082.1,6088.4,6061.4,113.11B,0.00%
25/01/2013,6074.65,6024.5,6080.55,6014.45,147.59B,0.92%
24/01/2013,6019.35,6046.2,6065.3,6007.85,185.21B,-0.58%
23/01/2013,6054.3,6052.85,6069.8,6021.15,136.99B,0.10%
22/01/2013,6048.5,6080.15,6101.3,6040.5,129.04B,-0.56%
21/01/2013,6082.3,6085.75,6094.35,6065.1,130.87B,0.30%
18/01/2013,6064.4,6059.85,6083.4,6048.3,186.46B,0.42%
17/01/2013,6039.2,6001.25,6053.2,5988.1,178.95B,0.62%
16/01/2013,6001.85,6049,6055.95,5992.05,128.99B,-0.90%
15/01/2013,6056.6,6037.85,6068.5,6018.6,138.36B,0.54%
14/01/2013,6024.05,5967.2,6036.9,5962.15,134.71B,1.22%
11/01/2013,5951.3,6012.4,6018.85,5940.6,128.02B,-0.29%
10/01/2013,5968.65,5998.8,6005.15,5947.3,129.77B,-0.05%
9/01/2013,5971.5,6006.2,6020.1,5958.45,129.64B,-0.50%
8/01/2013,6001.7,5983.45,6007.05,5964.4,109.94B,0.22%
7/01/2013,5988.4,6042.15,6042.15,5977.15,110.25B,-0.46%
4/01/2013,6016.15,6011.95,6020.75,5981.55,113.23B,0.11%
3/01/2013,6009.5,6015.8,6017,5986.55,99.99B,0.27%
2/01/2013,5993.25,5982.6,6006.05,5982,116.06B,0.71%
1/01/2013,5950.85,5937.65,5963.9,5935.2,77.90B,0.77%
31/12/2012,5905.1,5901.2,5919,5897.15,64.81B,-0.06%
28/12/2012,5908.35,5887.15,5915.75,5879.5,89.67B,0.65%
27/12/2012,5870.1,5930.2,5930.8,5864.7,139.61B,-0.60%
26/12/2012,5905.6,5864.95,5917.3,5859.55,83.87B,0.85%
24/12/2012,5855.75,5869,5871.9,5844.7,85.34B,0.14%
21/12/2012,5847.7,5888,5888,5841.65,141.15B,-1.16%
20/12/2012,5916.4,5934.45,5937.6,5881.45,123.91B,-0.22%
19/12/2012,5929.6,5917.3,5939.4,5910.8,149.44B,0.56%
18/12/2012,5896.8,5873.6,5905.8,5823.15,148.91B,0.66%
17/12/2012,5857.9,5860.5,5886.05,5850.15,109.55B,-0.37%
14/12/2012,5879.6,5846.9,5886.1,5839.15,115.16B,0.48%
13/12/2012,5851.5,5900.35,5907.45,5841.35,136.62B,-0.62%
12/12/2012,5888,5917.8,5924.6,5874.25,132.67B,-0.18%
11/12/2012,5898.8,5923.8,5965.15,5865.45,137.42B,-0.17%
10/12/2012,5908.9,5916.05,5919.95,5888.1,95.98B,0.03%
7/12/2012,5907.4,5934,5949.85,5888.65,127.61B,-0.40%
6/12/2012,5930.9,5926.3,5942.55,5838.9,140.27B,0.52%
5/12/2012,5900.5,5906.6,5917.8,5891.35,139.65B,0.19%
4/12/2012,5889.25,5866.8,5894.95,5859,131.02B,0.31%
3/12/2012,5870.95,5878.25,5899.15,5854.6,113.42B,-0.15%
30/11/2012,5879.85,5836,5885.25,5827.85,257.05B,0.94%
29/11/2012,5825,5736.7,5833.5,5736.1,207.30B,1.70%
27/11/2012,5727.45,5658.5,5733.2,5658,134.41B,1.62%
26/11/2012,5635.9,5648.65,5649.2,5623.45,79.29B,0.17%
23/11/2012,5626.6,5635.45,5637.75,5593.55,85.08B,-0.02%
22/11/2012,5627.75,5628.6,5643.35,5608,94.06B,0.23%
21/11/2012,5614.8,5582.5,5620.2,5561.4,105.15B,0.78%
20/11/2012,5571.55,5604.8,5613.7,5548.35,107.48B,0.00%
19/11/2012,5571.4,5577.3,5592.75,5549.25,106.99B,-0.05%
16/11/2012,5574.05,5624.8,5650.15,5559.8,121.90B,-1.01%
15/11/2012,5631,5650.35,5651.65,5603.55,133.98B,-0.63%
13/11/2012,5666.95,5689.7,5698.25,5660.35,16.52B,-0.29%
12/11/2012,5683.7,5688.45,5718.9,5665.75,92.70B,-0.04%
9/11/2012,5686.25,5731.1,5751.7,5677.75,98.76B,-0.91%
8/11/2012,5738.75,5709,5744.5,5693.95,117.59B,-0.37%
7/11/2012,5760.1,5718.6,5777.3,5711.4,133.74B,0.62%
6/11/2012,5724.4,5694.1,5730.8,5693.65,115.02B,0.35%
5/11/2012,5704.2,5693.05,5709.2,5679.5,74.83B,0.11%
2/11/2012,5697.7,5696.35,5711.3,5682.55,111.16B,0.93%
1/11/2012,5645.05,5609.85,5649.75,5601.95,107.39B,0.45%
31/10/2012,5619.7,5596.75,5624.4,5583.05,112.07B,0.39%
30/10/2012,5597.9,5656.35,5689.9,5589.9,116.68B,-1.19%
29/10/2012,5665.6,5665.2,5698.3,5645.1,93.56B,0.02%
26/10/2012,5664.3,5683.55,5697.2,5641.75,101.66B,-0.72%
25/10/2012,5705.3,5688.8,5718.75,5685.7,158.34B,0.24%
23/10/2012,5691.4,5715.65,5720.8,5681.45,81.50B,-0.45%
22/10/2012,5717.15,5667.6,5721.55,5658.05,103.37B,0.58%
19/10/2012,5684.25,5703.3,5711.7,5660,124.26B,-0.60%
18/10/2012,5718.7,5675.3,5722.5,5650.55,144.10B,1.03%
17/10/2012,5660.25,5681.1,5684.35,5633.9,123.97B,0.22%
16/10/2012,5648,5705.6,5714,5635.6,117.42B,-0.69%
15/10/2012,5687.25,5674.25,5693.7,5651.05,93.69B,0.20%
12/10/2012,5676.05,5681.7,5725,5659.35,130.08B,-0.56%
11/10/2012,5708.05,5663.5,5721.1,5636.95,148.28B,0.99%
10/10/2012,5652.15,5671.15,5686.5,5647.05,126.29B,-0.92%
9/10/2012,5704.6,5708.15,5728.65,5677.9,119.30B,0.50%
8/10/2012,5676,5751.85,5751.85,5666.2,142.32B,-1.23%
5/10/2012,5746.95,5815,5815.35,4888.2,255.57B,-0.70%
4/10/2012,5787.6,5751.55,5807.25,5751.35,179.19B,0.98%
3/10/2012,5731.25,5727.7,5743.25,5715.8,173.22B,0.22%
1/10/2012,5718.8,5704.75,5722.95,5694,128.04B,0.27%
28/09/2012,5703.3,5684.8,5735.15,5683.45,173.26B,0.95%
27/09/2012,5649.5,5673.75,5693.7,5639.7,238.99B,-0.25%
26/09/2012,5663.45,5653.4,5672.8,5638.65,170.77B,-0.18%
25/09/2012,5673.9,5674.9,5702.7,5652.45,341.39B,0.08%
24/09/2012,5669.6,5691.95,5709.85,5662.75,210.42B,-0.38%
21/09/2012,5691.15,5577,5720,5575.45,278.02B,2.46%
20/09/2012,5554.25,5536.95,5581.35,5534.9,165.69B,-0.82%
18/09/2012,5600.05,5602.4,5620.55,5586.45,175.49B,-0.18%
17/09/2012,5610,5631.75,5652.2,5585.15,258.91B,0.58%
14/09/2012,5577.65,5528.35,5586.65,5526.95,233.78B,2.62%
13/09/2012,5435.35,5435.2,5447.45,5421.85,110.77B,0.08%
12/09/2012,5431,5404.45,5435.55,5393.95,139.92B,0.76%
11/09/2012,5390,5336.1,5393.35,5332.1,112.88B,0.50%
10/09/2012,5363.45,5361.9,5375.45,5349.1,109.61B,0.09%
8/09/2012,5358.7,5343.65,5366.3,5343.45,11.22B,0.31%
7/09/2012,5342.1,5309.45,5347.15,5309.2,149.59B,1.98%
6/09/2012,5238.4,5217.65,5260.6,5217.65,134.01B,0.24%
5/09/2012,5225.7,5243.9,5259.5,5215.7,126.16B,-0.92%
4/09/2012,5274,5249.15,5278.35,5233.2,106.32B,0.39%
3/09/2012,5253.75,5276.5,5295.8,5243.15,110.38B,-0.09%
31/08/2012,5258.5,5298.2,5303.25,5238.9,167.39B,-1.06%
30/08/2012,5315.05,5268.6,5342.8,5255.05,226.49B,0.52%
29/08/2012,5287.8,5343.85,5345.5,5282.7,157.47B,-0.88%
28/08/2012,5334.6,5348.05,5359.25,5312.6,123.68B,-0.29%
27/08/2012,5350.25,5387.85,5399.15,5346.65,89.99B,-0.68%
24/08/2012,5386.7,5392.6,5399.65,5371,114.35B,-0.53%
23/08/2012,5415.35,5426.15,5448.6,5393.85,128.00B,0.05%
22/08/2012,5412.85,5395.75,5433.35,5394.8,103.10B,-0.15%
21/08/2012,5421,5368.7,5425.15,5368.7,124.34B,1.02%
17/08/2012,5366.3,5368.6,5399.95,5341.7,134.98B,0.06%
16/08/2012,5362.95,5385.95,5390.65,5356.65,134.00B,-0.32%
14/08/2012,5380.35,5343.25,5387.05,5328.8,109.79B,0.61%
13/08/2012,5347.9,5316.35,5352.45,5309.05,107.58B,0.52%
10/08/2012,5320.4,5308.2,5330.1,5294.1,130.09B,-0.05%
9/08/2012,5322.95,5348.3,5368.2,5312.1,181.42B,-0.28%
8/08/2012,5338,5345.25,5377.6,5331.05,165.95B,0.02%
7/08/2012,5336.7,5295.4,5350.1,5281.65,130.43B,1.03%
6/08/2012,5282.55,5260.85,5293.2,5260.85,103.15B,1.28%
3/08/2012,5215.7,5195.6,5220.2,5164.65,112.92B,-0.23%
2/08/2012,5227.75,5233.1,5236.9,5209.95,92.97B,-0.24%
1/08/2012,5240.5,5220.7,5246.35,5212.65,113.82B,0.22%
31/07/2012,5229,5214.85,5234.55,5154.05,147.06B,0.56%
30/07/2012,5199.8,5129.75,5206.6,5129.75,117.52B,1.96%
27/07/2012,5099.85,5124.3,5149.95,5077.5,131.95B,1.13%
26/07/2012,5043,5126.3,5126.3,5032.4,180.13B,-1.30%
25/07/2012,5109.6,5118.4,5121.6,5076.6,130.97B,-0.36%
24/07/2012,5128.2,5128.8,5144,5103.25,116.52B,0.20%
23/07/2012,5117.95,5163.25,5164.2,5108.1,104.77B,-1.67%
20/07/2012,5205.1,5233.55,5238.7,5197.5,89.73B,-0.72%
19/07/2012,5242.7,5249.85,5257.75,5233.15,109.77B,0.51%
18/07/2012,5216.3,5199.1,5222.85,5169.05,109.65B,0.45%
17/07/2012,5192.85,5228.05,5236.7,5181.7,111.77B,-0.08%
16/07/2012,5197.25,5232.35,5246.85,5190.45,106.31B,-0.57%
13/07/2012,5227.25,5242.75,5267.15,5216.85,99.04B,-0.15%
12/07/2012,5235.25,5240,5261.75,5217.7,131.19B,-1.34%
11/07/2012,5306.3,5315.25,5336.45,5300.25,113.53B,-0.73%
10/07/2012,5345.35,5286.6,5348.55,5284.55,123.95B,1.33%
9/07/2012,5275.15,5283.7,5300.6,5257.75,101.17B,-0.79%
6/07/2012,5316.95,5324.7,5327.2,5287.75,113.30B,-0.19%
5/07/2012,5327.3,5297.05,5333.65,5288.85,118.91B,0.47%
4/07/2012,5302.55,5310.4,5317.65,5273.3,156.00B,0.28%
3/07/2012,5287.95,5298.85,5317,5265.95,133.12B,0.18%
2/07/2012,5278.6,5283.85,5302.15,5263.35,126.16B,-0.01%
29/06/2012,5278.9,5191.25,5286.25,5189,226.52B,2.52%
28/06/2012,5149.15,5148.95,5159.05,5125.3,143.07B,0.14%
27/06/2012,5141.9,5149.45,5160.1,5129.25,112.27B,0.41%
26/06/2012,5120.8,5107.45,5134.55,5095.5,99.40B,0.12%
25/06/2012,5114.65,5158.5,5194.6,5105.65,123.50B,-0.61%
22/06/2012,5146.05,5101.75,5159.8,5094,159.75B,-0.37%
21/06/2012,5165,5097.35,5170.4,5093.45,142.99B,0.87%
20/06/2012,5120.55,5114.55,5141.7,5100.7,160.51B,0.33%
19/06/2012,5103.85,5050.8,5113.6,5048.1,149.42B,0.78%
18/06/2012,5064.25,5174,5190.2,5041.7,153.46B,-1.46%
15/06/2012,5139.05,5069.55,5146.2,5069.15,155.44B,1.67%
14/06/2012,5054.75,5105.1,5130,5047.6,118.35B,-1.30%
13/06/2012,5121.45,5117.55,5144.9,5095.45,125.67B,0.11%
12/06/2012,5115.9,5015.5,5128.9,5015.15,135.48B,1.22%
11/06/2012,5054.1,5096.7,5124.45,5040.7,125.61B,-0.28%
8/06/2012,5068.35,5044.25,5084.45,4994.8,138.39B,0.37%
7/06/2012,5049.65,5035.35,5059.65,5007.75,150.56B,1.05%
6/06/2012,4997.1,4886.65,5010.45,4886.15,185.34B,2.75%
5/06/2012,4863.3,4869.45,4898.95,4847.7,141.48B,0.31%
4/06/2012,4848.15,4797.3,4858.3,4770.35,152.34B,0.14%
1/06/2012,4841.6,4910.85,4925,4831.75,138.77B,-1.68%
31/05/2012,4924.25,4896.1,4949.25,4883.55,296.91B,-0.54%
30/05/2012,4950.75,4964.25,4982.25,4944.9,146.01B,-0.79%
29/05/2012,4990.1,5005.35,5020.15,4982.15,124.22B,0.09%
28/05/2012,4985.65,4931.7,4994.95,4931.3,97.26B,1.33%
25/05/2012,4920.4,4905.95,4935.8,4889.35,118.19B,-0.02%
24/05/2012,4921.4,4863.4,4931.9,4830.15,140.48B,1.77%
23/05/2012,4835.65,4843,4853.75,4803.95,136.11B,-0.51%
22/05/2012,4860.5,4954.7,4956.35,4849.9,130.81B,-0.93%
21/05/2012,4906.05,4888.5,4937.5,4888.5,116.51B,0.30%
18/05/2012,4891.45,4796.4,4908.5,4788.95,154.51B,0.44%
17/05/2012,4870.2,4878.6,4922.25,4850.2,155.65B,0.25%
16/05/2012,4858.25,4875.3,4882.25,4837.05,165.05B,-1.71%
15/05/2012,4942.8,4869.85,4955.2,4868.55,142.12B,0.71%
14/05/2012,4907.8,4934.35,4957.2,4874.5,126.95B,-0.43%
11/05/2012,4928.9,4938.85,4976.25,4906.15,138.53B,-0.74%
10/05/2012,4965.7,4984.15,5039.3,4950.3,141.03B,-0.18%
9/05/2012,4974.8,4967.9,5016.25,4956.45,180.44B,-0.50%
8/05/2012,4999.95,5114.7,5119.95,4983.6,164.26B,-2.23%
7/05/2012,5114.15,5017.8,5124.75,4988,168.27B,0.54%
4/05/2012,5086.85,5166.65,5177.2,5070.6,153.31B,-1.96%
3/05/2012,5188.4,5211.2,5217.3,5180.65,118.57B,-0.97%
2/05/2012,5239.15,5254.3,5279.6,5226.45,119.33B,-0.17%
30/04/2012,5248.15,5201.45,5262.15,5201.45,108.14B,1.11%
27/04/2012,5190.6,5189,5223.05,5154.3,128.76B,0.03%
26/04/2012,5189,5214.75,5215.6,5179.05,185.90B,-0.25%
25/04/2012,5202,5222.2,5236.1,5160.65,142.91B,-0.40%
24/04/2012,5222.65,5215.9,5232.35,5180.35,155.68B,0.42%
23/04/2012,5200.6,5277.4,5310.55,5187.15,138.04B,-1.71%
20/04/2012,5290.85,5313.95,5336.15,5245.45,135.25B,-0.78%
19/04/2012,5332.4,5320.6,5342.45,5291.3,133.55B,0.61%
18/04/2012,5300,5320.7,5342,5293.45,152.74B,0.19%
17/04/2012,5289.7,5266.6,5298.2,5208.35,178.89B,1.22%
16/04/2012,5226.2,5190.6,5233.5,5183.5,119.73B,0.36%
13/04/2012,5207.45,5255.7,5306.75,5185.4,164.23B,-1.32%
12/04/2012,5276.85,5246.75,5290.6,5246.75,152.69B,0.96%
11/04/2012,5226.85,5209.45,5263.65,5190.8,167.01B,-0.32%
10/04/2012,5243.6,5254.1,5255.8,5211.85,156.11B,0.18%
9/04/2012,5234.4,5282.5,5287.9,5228,111.91B,-1.66%
4/04/2012,5322.9,5328.65,5338.4,5305.3,122.11B,-0.66%
3/04/2012,5358.5,5353.2,5378.75,5344.45,152.50B,0.76%
2/04/2012,5317.9,5296.35,5331.55,5278.8,134.54B,0.42%
30/03/2012,5295.55,5206.6,5307.1,5203.65,164.79B,2.25%
29/03/2012,5178.85,5145.95,5194.3,5135.95,242.56B,-0.31%
28/03/2012,5194.75,5231.7,5236.55,5169.6,145.80B,-0.92%
27/03/2012,5243.15,5242.95,5277.95,5184.65,208.78B,1.14%
26/03/2012,5184.25,5274.35,5274.95,5174.9,169.79B,-1.78%
23/03/2012,5278.2,5255.65,5312,5220,172.74B,0.95%
22/03/2012,5228.45,5361.1,5385.95,5205.65,205.58B,-2.54%
21/03/2012,5364.95,5267.2,5372.35,5256,199.79B,1.71%
20/03/2012,5274.85,5257.15,5297.35,5233.25,181.34B,0.34%
19/03/2012,5257.05,5337.35,5340.7,5238.55,179.88B,-1.14%
16/03/2012,5317.9,5380.35,5445.65,5305,267.52B,-1.16%
15/03/2012,5380.5,5462.5,5462.5,5362.3,160.26B,-1.53%
14/03/2012,5463.9,5490.55,5499.4,5437.8,181.71B,0.63%
13/03/2012,5429.5,5391.05,5438.65,5390.8,179.97B,1.31%
12/03/2012,5359.55,5420.1,5421.9,5327.3,176.67B,0.49%
9/03/2012,5333.55,5294.1,5342.3,5291.6,203.01B,2.17%
7/03/2012,5220.45,5207.05,5243.85,5171.45,230.73B,-0.04%
6/03/2012,5222.4,5266,5382.05,5206.4,290.40B,-1.10%
5/03/2012,5280.35,5342.55,5344.5,5265.7,196.42B,-1.47%
3/03/2012,5359.4,5360.05,5369.6,5353.4,16.77B,0.00%
2/03/2012,5359.35,5369.45,5392.55,5315.05,185.02B,0.37%
1/03/2012,5339.75,5366,5372.45,5297.5,196.87B,-0.84%
29/02/2012,5385.2,5424.95,5458.8,5352.25,226.02B,0.18%
28/02/2012,5375.5,5310.5,5391.1,5306.45,208.13B,1.79%
27/02/2012,5281.2,5448.1,5449.8,5268.15,235.32B,-2.73%
24/02/2012,5429.3,5479.15,5521.4,5405.9,364.66B,-0.98%
23/02/2012,5483.3,5490.05,5537.4,5460.8,307.25B,-0.40%
22/02/2012,5505.35,5609.75,5629.95,5491.35,263.01B,-1.82%
21/02/2012,5607.15,5561.9,5621.5,5561.75,231.13B,0.77%
17/02/2012,5564.3,5574.2,5606.7,5545.2,329.31B,0.77%
16/02/2012,5521.95,5513.75,5531.4,5483.75,270.06B,-0.18%
15/02/2012,5531.95,5460.6,5542.1,5460.6,314.37B,2.14%
14/02/2012,5416.05,5380.8,5428.05,5377.95,201.41B,0.48%
13/02/2012,5390.2,5382.1,5421.05,5351.4,181.56B,0.16%
10/02/2012,5381.6,5399.8,5427.75,5341.05,225.35B,-0.57%
9/02/2012,5412.35,5343.05,5423.4,5338.9,255.31B,0.82%
8/02/2012,5368.15,5343.8,5396.9,5325.2,236.14B,0.62%
7/02/2012,5335.15,5412.95,5413.35,5322.95,181.19B,-0.49%
6/02/2012,5361.65,5379.45,5390.05,5327.25,215.08B,0.67%
3/02/2012,5325.85,5276.1,5334.85,5255.55,217.36B,1.06%
2/02/2012,5269.9,5272.1,5289.95,5225.75,337.96B,0.65%
1/02/2012,5235.7,5198.15,5244.6,5159,234.90B,0.70%
31/01/2012,5199.25,5125.25,5215.4,5120.15,215.77B,2.20%
30/01/2012,5087.3,5163.55,5166.15,5076.7,181.14B,-2.26%
27/01/2012,5204.7,5216.75,5217,5162.4,215.92B,0.90%
25/01/2012,5158.3,5151.5,5174.15,5130.25,219.18B,0.60%
24/01/2012,5127.35,5064.8,5141.05,5049.8,202.01B,1.61%
23/01/2012,5046.25,5025.35,5059.55,5021.35,158.18B,-0.05%
20/01/2012,5048.6,5044.85,5064.15,5004.3,221.05B,0.60%
19/01/2012,5018.4,4995,5023.8,4991.4,203.49B,1.26%
18/01/2012,4955.8,4977.75,4980.65,4931.05,211.20B,-0.23%
17/01/2012,4967.3,4904.5,4975.55,4904,223.00B,1.92%
16/01/2012,4873.9,4844,4880.8,4827.05,160.48B,0.16%
13/01/2012,4866,4861.95,4898.85,4834.2,230.94B,0.72%
12/01/2012,4831.25,4840.95,4869.2,4803.9,183.07B,-0.61%
11/01/2012,4860.95,4863.15,4877.2,4841.6,209.08B,0.24%
10/01/2012,4849.55,4771.85,4855.9,4768.25,201.66B,2.25%
9/01/2012,4742.8,4747.55,4758.7,4695.45,147.54B,-0.09%
7/01/2012,4746.9,4755.6,4759.4,4743.05,187.84B,-0.15%
6/01/2012,4754.1,4724.15,4794.9,4686.85,176.06B,0.09%
5/01/2012,4749.95,4749,4779.8,4730.15,177.86B,0.01%
4/01/2012,4749.65,4774.95,4782.85,4728.85,165.94B,-0.33%
3/01/2012,4765.3,4675.8,4773.1,4675.8,146.62B,2.77%
2/01/2012,4636.75,4640.2,4645.95,4588.05,108.46B,0.27%
30/12/2011,4624.3,4659.95,4690.45,4608.9,113.90B,-0.47%
29/12/2011,4646.25,4681.15,4701.8,4639.05,146.00B,-1.27%
28/12/2011,4705.8,4756.2,4756.2,4685.65,117.46B,-0.94%
27/12/2011,4750.5,4780.2,4800.5,4723.65,104.83B,-0.60%
26/12/2011,4779,4718.15,4787.25,4718.15,90.85B,1.38%
23/12/2011,4714,4763.2,4763.45,4693.2,141.98B,-0.42%
22/12/2011,4733.85,4636.9,4740.6,4632.95,170.79B,0.87%
