Date,Price,Open,High,Low,Vol.,Change %,Volume
22/12/2014,998.5,1001.12,1004.27,987.58,1.01M,-0.24%,1.01M
23/12/2014,985.55,1000,1010.5,982.15,136.67K,-1.30%,136670
24/12/2014,967.02,985.85,992.5,958.88,294.50K,-1.88%,294500
26/12/2014,975.17,971,979.48,966,107.68K,0.84%,107680
29/12/2014,979.9,976.05,986,976.05,203.96K,0.49%,203960
30/12/2014,983.2,982.5,987,978.62,88.80K,0.34%,88800
31/12/2014,985.6,979.5,989.5,975.5,1.88M,0.24%,1.88M
1/01/2015,987.9,983.9,990.6,978.73,76.06K,0.23%,76060
2/01/2015,1006.73,987.5,1009.8,986.95,122.02K,1.91%,122020
5/01/2015,998.3,1007.35,1014.83,988.83,164.75K,-0.84%,164750
6/01/2015,978.42,992.45,994,967.5,443.17K,-1.99%,443170
7/01/2015,982.4,978.55,987.65,975,1.55M,0.41%,1.55M
8/01/2015,987.27,991.25,998.42,975.5,1.58M,0.50%,1.58M
9/01/2015,1036.8,992.5,1054,957.05,2.26M,5.02%,2.26M
12/01/2015,1057.38,1047.53,1059.5,1038.12,443.13K,1.98%,443130
13/01/2015,1043.62,1057.2,1057.2,1037.58,186.43K,-1.30%,186430
14/01/2015,1064.4,1047.5,1067.5,1046.45,306.52K,1.99%,306520
15/01/2015,1066.97,1072,1076.45,1057.25,239.03K,0.24%,239030
16/01/2015,1057.08,1070.1,1073.67,1055,136.23K,-0.93%,136230
19/01/2015,1051.2,1059,1065.5,1047.9,121.79K,-0.56%,121790
20/01/2015,1061.17,1051.2,1066.45,1050.22,137.92K,0.95%,137920
21/01/2015,1082.55,1063.1,1085,1058.65,721.60K,2.01%,721600
22/01/2015,1097.85,1084.5,1101,1080.9,168.54K,1.41%,168540
23/01/2015,1107.03,1100,1111,1083.38,211.82K,0.84%,211820
27/01/2015,1068,1107.03,1108,1065.5,225.48K,-3.53%,225480
28/01/2015,1072.55,1073.28,1077.25,1066.5,168.03K,0.43%,168030
29/01/2015,1071.45,1067.6,1074.67,1064.12,316.01K,-0.10%,316010
30/01/2015,1071.38,1076,1081.8,1063.2,483.71K,-0.01%,483710
2/02/2015,1067.17,1070,1075.6,1063.83,128.97K,-0.39%,128970
3/02/2015,1060.17,1070,1070,1051.53,147.14K,-0.66%,147140
4/02/2015,1071.03,1064,1074.75,1064,109.07K,1.02%,109070
5/02/2015,1096.8,1072,1110,1072,358.55K,2.41%,358550
6/02/2015,1114.67,1096.5,1123.38,1096.2,242.99K,1.63%,242990
9/02/2015,1125.1,1114.67,1127.5,1103.2,321.81K,0.94%,321810
10/02/2015,1140.15,1122.45,1148.7,1112.5,283.31K,1.34%,283310
11/02/2015,1143.6,1137.5,1147.5,1129.12,121.13K,0.30%,121130
12/02/2015,1157.72,1140,1161.42,1137.5,159.53K,1.23%,159530
13/02/2015,1148.2,1155.5,1162.45,1143.47,219.46K,-0.82%,219460
16/02/2015,1139.25,1140.5,1152.92,1133,171.08K,-0.78%,171080
18/02/2015,1147.88,1142,1152.5,1130.55,139.77K,0.76%,139770
19/02/2015,1163.3,1152,1166.95,1146,171.67K,1.34%,171670
20/02/2015,1142.15,1162,1167.6,1138.5,159.43K,-1.82%,159430
23/02/2015,1135.35,1151.97,1155.5,1126.62,151.90K,-0.60%,151900
24/02/2015,1139.08,1138.03,1147.5,1129,104.50K,0.33%,104500
25/02/2015,1159.03,1145,1166,1139.17,323.99K,1.75%,323990
26/02/2015,1129.75,1157.45,1157.45,1125,139.69K,-2.53%,139690
27/02/2015,1133.17,1133.62,1140.42,1129,101.44K,0.30%,101440
28/02/2015,1147.42,1135,1155,1129,146.84K,1.26%,146840
2/03/2015,1145.72,1150,1154,1139.2,77.24K,-0.15%,77240
3/03/2015,1148.67,1145.5,1154.5,1139.72,79.56K,0.26%,79560
4/03/2015,1136.3,1149.5,1156.75,1126.17,142.86K,-1.08%,142860
5/03/2015,1125.85,1134.2,1148.7,1118,125.32K,-0.92%,125320
9/03/2015,1095.28,1127.5,1128,1089.6,242.93K,-2.72%,242930
10/03/2015,1100.05,1100,1103.5,1081.65,180.68K,0.44%,180680
11/03/2015,1091.8,1095,1120,1086.3,254.15K,-0.75%,254150
12/03/2015,1108.9,1092.45,1113.17,1088.75,172.52K,1.57%,172520
13/03/2015,1108.22,1113.05,1114.4,1097.2,111.33K,-0.06%,111330
16/03/2015,1133.5,1105,1141,1105,154.33K,2.28%,154330
17/03/2015,1120.97,1130.1,1139.25,1109.1,169.76K,-1.11%,169760
18/03/2015,1115.1,1125,1130.38,1110,83.14K,-0.52%,83140
19/03/2015,1114.95,1113.5,1122.08,1112.1,1.02M,-0.01%,1.02M
20/03/2015,1129.47,1116.5,1134.75,1116.5,157.41K,1.30%,157410
23/03/2015,1116.2,1126,1137.5,1113.42,720.70K,-1.17%,720700
24/03/2015,1106.05,1115,1126,1103.12,109.45K,-0.91%,109450
25/03/2015,1108.85,1108.65,1113.85,1100,146.47K,0.25%,146470
26/03/2015,1072.22,1106,1106.75,1065,226.32K,-3.30%,226320
27/03/2015,1100.97,1082,1112.5,1080,161.54K,2.68%,161540
30/03/2015,1114.9,1107,1122.03,1097.72,115.96K,1.27%,115960
31/03/2015,1108.3,1121.8,1136,1102.42,153.09K,-0.59%,153090
1/04/2015,1086.12,1104.7,1104.7,1080,316.25K,-2.00%,316250
6/04/2015,1088.6,1089,1092.5,1081,116.12K,0.23%,116120
7/04/2015,1080.62,1090,1091.97,1070.9,140.11K,-0.73%,140110
8/04/2015,1100.4,1087.75,1103.42,1087,79.60K,1.83%,79600
9/04/2015,1105.7,1105,1108.2,1093.5,68.07K,0.48%,68070
10/04/2015,1116.65,1105,1119.5,1105,92.85K,0.99%,92850
13/04/2015,1119.5,1117.5,1122,1108.8,67.76K,0.26%,67760
15/04/2015,1106.6,1119.45,1121.45,1097.75,88.41K,-1.15%,88410
16/04/2015,1095.55,1107.5,1115,1078.12,148.98K,-1.00%,148980
17/04/2015,1090.97,1094,1097.5,1076.72,65.20K,-0.42%,65200
20/04/2015,1066.62,1090.5,1092,1058.62,1.61M,-2.23%,1.61M
21/04/2015,1072.2,1069,1076.22,1059.9,331.53K,0.52%,331530
22/04/2015,1069.22,1073.08,1087.5,1050.12,158.36K,-0.28%,158360
23/04/2015,1061.28,1072.65,1072.65,1056.25,213.05K,-0.74%,213050
24/04/2015,998.12,1065.5,1075,991,3.04M,-5.95%,3.04M
27/04/2015,993,1000.5,1005,975,685.34K,-0.51%,685340
28/04/2015,980.67,994,994,976.5,490.37K,-1.24%,490370
29/04/2015,980.8,982.5,986,969.27,314.16K,0.01%,314160
30/04/2015,971.2,980,980.08,966.33,699.92K,-0.98%,699920
4/05/2015,997.15,980.5,999.5,975,208.10K,2.67%,208100
5/05/2015,983.38,1000,1002.5,977.5,480.91K,-1.38%,480910
6/05/2015,961.25,989.5,990,958.75,853.84K,-2.25%,853840
7/05/2015,971.4,964.4,983.5,955.55,256.03K,1.06%,256030
8/05/2015,979,981.95,984.3,972.9,136.28K,0.78%,136280
11/05/2015,996,982.55,1000,977,242.66K,1.74%,242660
12/05/2015,974.8,999.45,999.45,970.62,366.83K,-2.13%,366830
13/05/2015,977.98,977,982.5,966.3,3.35M,0.33%,3.35M
14/05/2015,967.27,980,980,955,265.25K,-1.10%,265250
15/05/2015,979.88,967.55,982.5,967.5,170.34K,1.30%,170340
18/05/2015,995.88,982.1,999,981.02,234.49K,1.63%,234490
19/05/2015,1009.08,994.5,1016.35,992.2,184.79K,1.33%,184790
20/05/2015,1022.35,1016.77,1025.5,1016.77,136.29K,1.32%,136290
21/05/2015,1021.67,1024.5,1030.5,1017.5,108.25K,-0.07%,108250
22/05/2015,1020.9,1022.5,1024.7,1015.02,344.57K,-0.08%,344570
25/05/2015,1009,1025,1028.45,1003.5,168.26K,-1.17%,168260
26/05/2015,1004.65,1010.5,1015.52,1000.25,239.45K,-0.43%,239450
27/05/2015,984.52,1007.5,1007.5,976.88,275.63K,-2.00%,275630
28/05/2015,1007.15,990,1013.5,988.15,210.72K,2.30%,210720
29/05/2015,1011.2,1008.5,1026.75,1001.88,373.20K,0.40%,373200
1/06/2015,1022.85,1015,1031.5,1011.65,158.15K,1.15%,158150
2/06/2015,1004.4,1022.5,1027.4,1002.55,277.57K,-1.80%,277570
3/06/2015,1011.55,1010,1030,1004.12,348.35K,0.71%,348350
4/06/2015,1014.02,1015.5,1028.3,1007.17,172.88K,0.24%,172880
5/06/2015,1006.05,1019.5,1022,1004.58,239.84K,-0.79%,239840
8/06/2015,1000.12,1006,1010.12,995,112.15K,-0.59%,112150
9/06/2015,996.27,1006.5,1006.5,992.55,325.72K,-0.38%,325720
10/06/2015,1013.1,1005,1019.85,993,212.17K,1.69%,212170
11/06/2015,1000.92,1017.5,1022.5,998.52,438.19K,-1.20%,438190
12/06/2015,988.33,1001,1012.25,977.75,728.81K,-1.26%,728810
15/06/2015,991.1,980,998.85,968.5,352.57K,0.28%,352570
16/06/2015,999.45,994,1002,985,124.57K,0.84%,124570
17/06/2015,995.8,1007,1020.4,993.3,200.68K,-0.37%,200680
18/06/2015,1000.9,1000.25,1005.95,996,98.29K,0.51%,98290
19/06/2015,996.75,1005,1010.3,992.5,105.61K,-0.41%,105610
22/06/2015,1024.4,1009,1028.8,997.5,189.60K,2.77%,189600
23/06/2015,1001.15,1025,1028,999.1,219.71K,-2.27%,219710
24/06/2015,995.1,1010,1013.4,991.6,151.84K,-0.60%,151840
25/06/2015,991.15,1000,1003,987.85,187.89K,-0.40%,187890
26/06/2015,1006.1,995,1011.75,995,177.16K,1.51%,177160
29/06/2015,990.25,988,999,980,214.78K,-1.58%,214780
30/06/2015,985.35,993,993,983.1,130.90K,-0.49%,130900
1/07/2015,997.7,990,1000,986.15,92.27K,1.25%,92270
2/07/2015,988.15,1000,1000.4,985.15,123.81K,-0.96%,123810
3/07/2015,989.95,987,993,983.55,97.14K,0.18%,97140
6/07/2015,983.5,980,988.25,975.5,137.50K,-0.65%,137500
7/07/2015,982.05,990,990.75,980.05,86.53K,-0.15%,86530
8/07/2015,957.2,985,985,955,335.29K,-2.53%,335290
9/07/2015,937.7,960,966.95,934,325.59K,-2.04%,325590
10/07/2015,937,950,951.85,932.55,154.02K,-0.07%,154020
13/07/2015,950.05,940,954.45,934.1,199.39K,1.39%,199390
14/07/2015,970.1,955,973.6,945.35,268.17K,2.11%,268170
15/07/2015,982.65,971.9,985.2,969,135.01K,1.29%,135010
16/07/2015,987.8,985.5,991.2,979.1,98.77K,0.52%,98770
17/07/2015,1002,989.9,1003.95,989,198.52K,1.44%,198520
20/07/2015,1001.9,1003.25,1010,987.25,173.74K,-0.01%,173740
21/07/2015,1112.65,1022.2,1127.75,1022.2,1.42M,11.05%,1.42M
22/07/2015,1102.6,1105,1111.45,1075.75,304.36K,-0.90%,304360
23/07/2015,1098.85,1103,1117.7,1091,184.06K,-0.34%,184060
24/07/2015,1089.35,1100,1106.2,1082.4,123.69K,-0.86%,123690
27/07/2015,1065,1089,1089,1060.5,221.14K,-2.24%,221140
28/07/2015,1063.5,1077,1077,1055.5,126.10K,-0.14%,126100
29/07/2015,1085.2,1068,1092.25,1065,130.35K,2.04%,130350
30/07/2015,1069.1,1090,1090,1059.75,111.41K,-1.48%,111410
31/07/2015,1078.05,1079,1081.2,1061.6,143.46K,0.84%,143460
3/08/2015,1079.05,1080,1091.5,1069,126.86K,0.09%,126860
4/08/2015,1059.8,1078,1080,1053,176.10K,-1.78%,176100
5/08/2015,1086.55,1065,1090,1065,107.93K,2.52%,107930
6/08/2015,1089.45,1090.2,1105.95,1079,185.93K,0.27%,185930
7/08/2015,1095.6,1089.45,1100.9,1080,102.14K,0.56%,102140
10/08/2015,1081.95,1097,1106,1068.1,102.74K,-1.25%,102740
11/08/2015,1104.35,1098.9,1115,1073.5,228.33K,2.07%,228330
12/08/2015,1141.75,1110,1147,1110,254.66K,3.39%,254660
13/08/2015,1156.85,1147,1166,1130,295.31K,1.32%,295310
14/08/2015,1149,1166,1168.8,1143,184.62K,-0.68%,184620
17/08/2015,1141.85,1150,1150.75,1122.5,94.45K,-0.62%,94450
18/08/2015,1163.8,1147,1177,1147,182.98K,1.92%,182980
19/08/2015,1175.05,1166,1186,1163.8,284.57K,0.97%,284570
20/08/2015,1138.2,1170,1170,1130.2,238.53K,-3.14%,238530
21/08/2015,1150.6,1141,1159.4,1119.1,232.62K,1.09%,232620
24/08/2015,1092.65,1120,1123,1080.05,340.35K,-5.04%,340350
25/08/2015,1086.5,1096,1120,1045,252.52K,-0.56%,252520
26/08/2015,1065.35,1099,1099,1059.6,187.39K,-1.95%,187390
27/08/2015,1084.1,1090,1098.9,1076.5,119.89K,1.76%,119890
28/08/2015,1110.7,1095.2,1124,1095,170.30K,2.45%,170300
31/08/2015,1095.2,1130,1130,1083.6,194.97K,-1.40%,194970
1/09/2015,1089.65,1089.95,1114.4,1082.1,194.36K,-0.51%,194360
2/09/2015,1100.3,1100,1114.6,1090.1,157.08K,0.98%,157080
3/09/2015,1100.65,1110,1111.05,1093.95,84.83K,0.03%,84830
4/09/2015,1073.8,1107.8,1110,1068,158.33K,-2.44%,158330
7/09/2015,1059.6,1081,1084,1055,114.70K,-1.32%,114700
8/09/2015,1059.3,1063,1074.45,1052.35,144.97K,-0.03%,144970
9/09/2015,1088.5,1088,1099,1072.5,147.66K,2.76%,147660
10/09/2015,1080.35,1088,1091,1061.7,124.83K,-0.75%,124830
11/09/2015,1090.7,1092,1105.45,1085.25,132.21K,0.96%,132210
14/09/2015,1097.75,1096.2,1100,1082.55,87.99K,0.65%,87990
15/09/2015,1098.4,1099,1104.3,1088.1,85.53K,0.06%,85530
16/09/2015,1101.5,1105,1108.45,1098.2,254.70K,0.28%,254700
18/09/2015,1104.75,1110,1118,1099.25,143.08K,0.30%,143080
21/09/2015,1104.65,1105,1108.8,1093.55,87.24K,-0.01%,87240
22/09/2015,1105.5,1115,1135.4,1100,189.12K,0.08%,189120
23/09/2015,1116.65,1109.8,1126,1097.5,111.42K,1.01%,111420
24/09/2015,1141.4,1111,1149.6,1110.05,198.94K,2.22%,198940
28/09/2015,1108.2,1140,1143.35,1103.05,152.66K,-2.91%,152660
29/09/2015,1121.1,1102,1132,1098,167.62K,1.16%,167620
30/09/2015,1160.45,1133,1165.35,1127.55,217.21K,3.51%,217210
1/10/2015,1173.25,1169.9,1197,1162.35,217.86K,1.10%,217860
5/10/2015,1180.5,1176.05,1188.9,1162.55,149.54K,0.62%,149540
6/10/2015,1154.85,1185,1190,1148.6,201.79K,-2.17%,201790
7/10/2015,1133.15,1157.9,1168.9,1128.35,203.85K,-1.88%,203850
8/10/2015,1132.45,1140,1149.65,1126,141.96K,-0.06%,141960
9/10/2015,1167.85,1133,1172.6,1133,363.65K,3.13%,363650
12/10/2015,1122.5,1202.7,1219,1108.9,1.27M,-3.88%,1.27M
13/10/2015,1098.65,1107,1114.8,1087.1,458.19K,-2.12%,458190
14/10/2015,1097.45,1090,1115,1090,240.00K,-0.11%,240000
15/10/2015,1097,1102,1108,1089,207.40K,-0.04%,207400
16/10/2015,1093.75,1100,1103.2,1090,145.07K,-0.30%,145070
19/10/2015,1112.2,1100,1117,1100,158.37K,1.69%,158370
20/10/2015,1125.35,1113,1129.8,1111.6,170.02K,1.18%,170020
21/10/2015,1137.6,1125.95,1146,1125.35,171.01K,1.09%,171010
23/10/2015,1148.55,1140,1152,1125.1,149.20K,0.96%,149200
26/10/2015,1151.4,1150,1157.25,1143,108.32K,0.25%,108320
27/10/2015,1148.45,1151,1154,1144,64.06K,-0.26%,64060
28/10/2015,1151.35,1146,1160,1139.5,97.51K,0.25%,97510
29/10/2015,1142.7,1150,1155,1136,67.59K,-0.75%,67590
30/10/2015,1136.05,1142.7,1144,1130.5,74.77K,-0.58%,74770
2/11/2015,1131.55,1130,1135,1114.3,80.33K,-0.40%,80330
3/11/2015,1143,1134,1149,1134,108.78K,1.01%,108780
4/11/2015,1137.05,1148,1155.6,1133.1,92.39K,-0.52%,92390
5/11/2015,1122.45,1139,1144.85,1117.05,145.38K,-1.28%,145380
6/11/2015,1138.05,1125,1142.7,1125,81.17K,1.39%,81170
9/11/2015,1133.95,1120,1137.65,1115,91.97K,-0.36%,91970
10/11/2015,1106.4,1134,1134,1102,113.63K,-2.43%,113630
11/11/2015,1109.15,1115,1119.45,1104,60.40K,0.25%,60400
13/11/2015,1100.45,1107,1107,1090,88.14K,-0.78%,88140
16/11/2015,1080.2,1085,1093.75,1067.1,159.01K,-1.84%,159010
17/11/2015,1061.1,1082,1084,1052.05,331.52K,-1.77%,331520
18/11/2015,1019.85,1044,1044.35,1012.25,408.81K,-3.89%,408810
19/11/2015,1047.3,1032,1051.75,1024.6,300.69K,2.69%,300690
20/11/2015,1052.9,1050,1062,1042.65,141.06K,0.53%,141060
23/11/2015,1053.5,1051.5,1061.3,1038.05,125.24K,0.06%,125240
24/11/2015,1041,1045,1050,1037,120.70K,-1.19%,120700
26/11/2015,1053.2,1044,1058.7,1035,123.38K,1.17%,123380
27/11/2015,1066.3,1050,1069.65,1046.2,117.37K,1.24%,117370
30/11/2015,1088.45,1070,1098,1056,150.44K,2.08%,150440
1/12/2015,1076.65,1088.5,1093.05,1072,103.21K,-1.08%,103210
2/12/2015,1060.2,1082,1082,1058.05,100.42K,-1.53%,100420
3/12/2015,1056,1062.5,1065.25,1050,177.13K,-0.40%,177130
4/12/2015,1047.8,1053,1063.6,1040.9,313.87K,-0.78%,313870
7/12/2015,1045.85,1052,1058.55,1040.25,89.77K,-0.19%,89770
8/12/2015,1044.95,1045,1062,1041.1,92.60K,-0.09%,92600
9/12/2015,1029.35,1044,1047.6,1023.5,371.36K,-1.49%,371360
10/12/2015,1046.4,1035.1,1051.5,1030.45,214.80K,1.66%,214800
11/12/2015,1052.35,1050.1,1060.9,1046,183.24K,0.57%,183240
14/12/2015,1069.5,1050,1073.3,1049,152.23K,1.63%,152230
15/12/2015,1076.9,1075,1079.8,1058.15,122.23K,0.69%,122230
16/12/2015,1095.4,1080,1097.8,1080,114.10K,1.72%,114100
17/12/2015,1106.95,1100,1110,1088,239.23K,1.05%,239230
18/12/2015,1085.95,1098,1102.95,1080.1,181.30K,-1.90%,181300
21/12/2015,1102,1075,1104.75,1070.9,113.15K,1.48%,113150
22/12/2015,1083.6,1100,1100,1080.5,101.65K,-1.67%,101650
23/12/2015,1098,1088,1100,1087,84.97K,1.33%,84970
24/12/2015,1095.85,1100,1103.4,1090.4,44.73K,-0.20%,44730
28/12/2015,1101.65,1092.7,1107.6,1090,79.58K,0.53%,79580
29/12/2015,1103.75,1101.1,1109.65,1097.5,56.20K,0.19%,56200
30/12/2015,1086.05,1100,1106.35,1083.5,91.40K,-1.60%,91400
31/12/2015,1104.55,1088,1109,1088,80.68K,1.70%,80680
1/01/2016,1103.15,1100,1108.9,1094.3,54.12K,-0.13%,54120
4/01/2016,1080.6,1103.15,1103.15,1077.5,86.76K,-2.04%,86760
5/01/2016,1074.8,1083,1088,1063,118.33K,-0.54%,118330
6/01/2016,1069.45,1073,1074.5,1059.1,108.09K,-0.50%,108090
7/01/2016,1051.25,1060,1067.95,1048.3,96.32K,-1.70%,96320
8/01/2016,1062.65,1056,1068.5,1055.9,84.42K,1.08%,84420
11/01/2016,1057.1,1060,1069.45,1052.5,257.72K,-0.52%,257720
12/01/2016,1050.05,1059,1061.5,1031.85,139.90K,-0.67%,139900
13/01/2016,1082.35,1050,1090,1047.6,246.43K,3.08%,246430
14/01/2016,1128.7,1068,1155,1054.95,1.74M,4.28%,1.74M
15/01/2016,1140.2,1145,1163.45,1136.55,245.74K,1.02%,245740
18/01/2016,1131.95,1138,1161.45,1128,182.39K,-0.72%,182390
19/01/2016,1139.1,1135,1158.7,1129.5,357.10K,0.63%,357100
20/01/2016,1121.65,1139.1,1145,1116.6,210.92K,-1.53%,210920
21/01/2016,1136.5,1128,1142.5,1122.5,158.13K,1.32%,158130
22/01/2016,1135.9,1140,1152,1130,114.51K,-0.05%,114510
25/01/2016,1137.65,1140,1146.95,1125.6,82.96K,0.15%,82960
27/01/2016,1138.35,1149.4,1149.85,1136,65.15K,0.06%,65150
28/01/2016,1131.35,1138,1142.5,1127.7,51.72K,-0.61%,51720
29/01/2016,1164.85,1135,1169.7,1132,253.78K,2.96%,253780
1/02/2016,1171.3,1170,1179.85,1163,81.40K,0.55%,81400
2/02/2016,1174.8,1172,1188.25,1168,159.25K,0.30%,159250
3/02/2016,1158.15,1171,1175,1152.7,59.10K,-1.42%,59100
4/02/2016,1179.9,1164,1193.6,1161.75,111.13K,1.88%,111130
5/02/2016,1174.95,1179,1185.45,1172.1,64.24K,-0.42%,64240
8/02/2016,1149.1,1170,1171.8,1143.35,105.76K,-2.20%,105760
9/02/2016,1109.3,1130,1130,1094,151.27K,-3.46%,151270
10/02/2016,1110.15,1108,1127,1105.55,119.31K,0.08%,119310
11/02/2016,1081.15,1114,1114,1072.35,122.45K,-2.61%,122450
12/02/2016,1083.5,1086,1103.5,1067,162.88K,0.22%,162880
15/02/2016,1091.35,1090,1099.95,1083.5,1.51M,0.72%,1.51M
16/02/2016,1081,1090,1092,1075.15,290.85K,-0.95%,290850
17/02/2016,1095.45,1082,1101.4,1077,388.38K,1.34%,388380
18/02/2016,1122.7,1097,1126.45,1097,90.76K,2.49%,90760
19/02/2016,1125.55,1122.9,1133.25,1114.65,74.90K,0.25%,74900
22/02/2016,1125.3,1133,1133,1114.3,107.01K,-0.02%,107010
23/02/2016,1123.95,1133,1133,1117.05,79.74K,-0.12%,79740
24/02/2016,1125.4,1123,1143.95,1119,205.29K,0.13%,205290
25/02/2016,1111.25,1125,1130.4,1102,289.87K,-1.26%,289870
26/02/2016,1121.05,1113,1130.75,1113,160.69K,0.88%,160690
29/02/2016,1083.75,1130,1130,1069.35,215.51K,-3.33%,215510
1/03/2016,1124.5,1098,1131,1089,126.19K,3.76%,126190
2/03/2016,1156.25,1132,1162,1125,198.99K,2.82%,198990
3/03/2016,1169.15,1169,1192.9,1155.15,197.10K,1.12%,197100
4/03/2016,1170.55,1170,1184.4,1160,125.97K,0.12%,125970
8/03/2016,1163.55,1170,1190,1148,126.71K,-0.60%,126710
9/03/2016,1178.5,1147,1183.8,1144,119.63K,1.28%,119630
10/03/2016,1145.95,1164,1164.1,1142.95,1.58M,-2.76%,1.58M
11/03/2016,1142.5,1146,1156.1,1139,79.18K,-0.30%,79180
14/03/2016,1140.95,1150,1154.5,1138,74.87K,-0.14%,74870
15/03/2016,1134.35,1146,1153.9,1129,75.94K,-0.58%,75940
16/03/2016,1152,1139.95,1154.9,1132.05,69.84K,1.56%,69840
17/03/2016,1160.2,1156,1169.9,1154,67.11K,0.71%,67110
18/03/2016,1190.2,1161,1195.8,1161,148.31K,2.59%,148310
21/03/2016,1195,1187,1199,1180.2,120.11K,0.40%,120110
22/03/2016,1189.9,1194,1194,1172.3,106.87K,-0.43%,106870
23/03/2016,1207.75,1189,1212,1181.95,159.98K,1.50%,159980
28/03/2016,1204.7,1229.95,1234.65,1196.2,162.25K,-0.25%,162250
29/03/2016,1198.95,1200,1217.5,1191.6,114.58K,-0.48%,114580
30/03/2016,1205.8,1200,1209,1196,78.56K,0.57%,78560
31/03/2016,1217.95,1210,1228.95,1200.6,113.87K,1.01%,113870
1/04/2016,1205.9,1212,1221.8,1197,123.30K,-0.99%,123300
4/04/2016,1243.55,1212,1249.9,1212,119.17K,3.12%,119170
5/04/2016,1218.6,1243,1243,1215,246.63K,-2.01%,246630
6/04/2016,1201.1,1224.5,1228,1197,103.29K,-1.44%,103290
7/04/2016,1181.65,1212,1214.85,1164,5.83M,-1.62%,5.83M
8/04/2016,1167.35,1175,1178,1162.05,92.19K,-1.21%,92190
11/04/2016,1184.4,1167,1187.25,1151.4,147.73K,1.46%,147730
12/04/2016,1182.3,1185,1194.95,1178.6,170.03K,-0.18%,170030
13/04/2016,1172.05,1194,1195,1166.5,801.83K,-0.87%,801830
18/04/2016,1238.8,1245.55,1267.9,1233.45,753.86K,5.70%,753860
20/04/2016,1243.25,1245,1249.95,1225.5,151.93K,0.36%,151930
21/04/2016,1226.4,1250,1250,1219,151.41K,-1.36%,151410
22/04/2016,1213.85,1221,1229,1210,96.30K,-1.02%,96300
25/04/2016,1217.05,1214,1224.45,1201.05,129.23K,0.26%,129230
26/04/2016,1232.95,1215,1239,1209,120.72K,1.31%,120720
27/04/2016,1240,1229.9,1242,1228.2,69.42K,0.57%,69420
28/04/2016,1211.45,1233,1239.9,1210.05,517.66K,-2.30%,517660
29/04/2016,1210.85,1212,1224.4,1206,93.99K,-0.05%,93990
2/05/2016,1200.65,1214,1214,1196.3,116.48K,-0.84%,116480
3/05/2016,1180.75,1200,1212.05,1174.3,138.56K,-1.66%,138560
4/05/2016,1189.55,1191,1192.5,1171.55,108.05K,0.75%,108050
5/05/2016,1192.45,1191,1199,1181.85,531.52K,0.24%,531520
6/05/2016,1181.45,1192,1192,1176.7,73.54K,-0.92%,73540
9/05/2016,1199.15,1190,1200.5,1181.55,76.27K,1.50%,76270
10/05/2016,1212.55,1200,1216,1196.4,74.27K,1.12%,74270
11/05/2016,1201.05,1205,1214.95,1193,109.16K,-0.95%,109160
12/05/2016,1210.2,1208.95,1212.5,1197.8,115.77K,0.76%,115770
13/05/2016,1206.7,1207,1209,1192.65,82.89K,-0.29%,82890
16/05/2016,1213.95,1210,1221.75,1208,80.90K,0.60%,80900
17/05/2016,1214.05,1218,1225,1210,61.89K,0.01%,61890
18/05/2016,1209.75,1203.5,1213.95,1198,66.02K,-0.35%,66020
19/05/2016,1205.35,1209,1215.85,1201.1,41.84K,-0.36%,41840
20/05/2016,1201.75,1204,1219.5,1200.05,49.42K,-0.30%,49420
23/05/2016,1190.75,1201.5,1204.4,1185.55,107.25K,-0.92%,107250
24/05/2016,1188.2,1190,1194,1178.5,84.75K,-0.21%,84750
25/05/2016,1208.85,1196,1212.85,1196,54.46K,1.74%,54460
26/05/2016,1231.65,1208,1236.9,1208,112.87K,1.89%,112870
27/05/2016,1246.4,1230,1256.85,1230,169.65K,1.20%,169650
30/05/2016,1263.45,1247,1270,1244.1,132.18K,1.37%,132180
31/05/2016,1249.85,1268,1268,1239,72.96K,-1.08%,72960
1/06/2016,1256.45,1241,1267.5,1241,87.68K,0.53%,87680
2/06/2016,1260.25,1253,1274,1253,105.80K,0.30%,105800
3/06/2016,1266.45,1264,1278,1263.45,63.51K,0.49%,63510
6/06/2016,1267.1,1270,1277.25,1260.05,49.19K,0.05%,49190
7/06/2016,1257.2,1267,1272,1255.35,295.44K,-0.78%,295440
8/06/2016,1238.3,1260,1264.95,1236,202.26K,-1.50%,202260
9/06/2016,1185.45,1228.9,1228.9,1181.1,495.60K,-4.27%,495600
10/06/2016,1180.8,1175.5,1190,1170.9,247.83K,-0.39%,247830
13/06/2016,1182.55,1176,1185.8,1166.25,121.51K,0.15%,121510
14/06/2016,1175.2,1183.1,1184.9,1167.75,99.40K,-0.62%,99400
15/06/2016,1189.2,1180,1191.15,1179,126.89K,1.19%,126890
16/06/2016,1186.2,1193.7,1193.7,1170.5,161.24K,-0.25%,161240
17/06/2016,1178.3,1190,1191.4,1175.1,103.46K,-0.67%,103460
20/06/2016,1208.6,1178.2,1211.9,1177.9,144.35K,2.57%,144350
21/06/2016,1205.9,1209,1215,1196.5,120.35K,-0.22%,120350
22/06/2016,1198.55,1197.25,1211.7,1190,76.52K,-0.61%,76520
23/06/2016,1211.55,1199.9,1214.65,1193.45,159.96K,1.08%,159960
24/06/2016,1194.5,1199,1199,1159,227.08K,-1.41%,227080
27/06/2016,1166.25,1176,1179.8,1160,192.74K,-2.37%,192740
